Attaching to ozones3-haproxy_om_1, ozones3-haproxy_datanode_1, ozones3-haproxy_s3g1_1, ozones3-haproxy_s3g_1, ozones3-haproxy_datanode_2, ozones3-haproxy_datanode_3, ozones3-haproxy_scm_1, ozones3-haproxy_s3g3_1, ozones3-haproxy_s3g2_1
om_1        | No '-XX:...' jvm parameters are set. Adding safer GC settings '-XX:ParallelGCThreads=8 -XX:+UseConcMarkSweepGC -XX:CMSInitiatingOccupancyFraction=70 -XX:+CMSParallelRemarkEnabled' to the OZONE_OPTS
datanode_1  | 2021-05-31 09:31:29,926 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5 ELECTION round 0: submit vote requests at term 2 for -1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:0, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:1], old=null
datanode_1  | 2021-05-31 09:31:29,951 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5: ELECTION REJECTED received 1 response(s) and 0 exception(s):
datanode_1  | 2021-05-31 09:31:29,951 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.LeaderElection:   Response 0: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-097093c8-cde7-4b6b-810e-afab397b3262#0:FAIL-t2
datanode_1  | 2021-05-31 09:31:29,951 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5 ELECTION round 0: result REJECTED
datanode_1  | 2021-05-31 09:31:29,951 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO server.RaftServer$Division: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0: changes role from CANDIDATE to FOLLOWER at term 2 for REJECTED
datanode_1  | 2021-05-31 09:31:29,951 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: shutdown e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5
datanode_1  | 2021-05-31 09:31:29,952 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-LeaderElection5] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: start e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState
datanode_1  | 2021-05-31 09:31:31,805 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState] INFO impl.FollowerState: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState: change to CANDIDATE, lastRpcElapsedTime:5005845297ns, electionTimeout:5005ms
datanode_1  | 2021-05-31 09:31:31,806 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: shutdown e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState
datanode_1  | 2021-05-31 09:31:31,806 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState] INFO server.RaftServer$Division: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7: changes role from  FOLLOWER to CANDIDATE at term 2 for changeToCandidate
datanode_1  | 2021-05-31 09:31:31,806 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState] INFO server.RaftServerConfigKeys: raft.server.leaderelection.pre-vote = false (custom)
datanode_1  | 2021-05-31 09:31:31,806 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: start e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6
datanode_1  | 2021-05-31 09:31:31,810 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6 ELECTION round 0: submit vote requests at term 3 for -1: [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d|rpc:172.24.0.10:9856|admin:172.24.0.10:9857|client:172.24.0.10:9858|priority:0, d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:1, 097093c8-cde7-4b6b-810e-afab397b3262|rpc:172.24.0.5:9856|admin:172.24.0.5:9857|client:172.24.0.5:9858|priority:0], old=null
datanode_1  | 2021-05-31 09:31:31,825 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6: ELECTION REJECTED received 1 response(s) and 0 exception(s):
datanode_1  | 2021-05-31 09:31:31,825 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.LeaderElection:   Response 0: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d<-d7f9695a-0d28-4334-8c21-b92db3761fb1#0:FAIL-t3
datanode_1  | 2021-05-31 09:31:31,827 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.LeaderElection: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6 ELECTION round 0: result REJECTED
datanode_1  | 2021-05-31 09:31:31,827 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO server.RaftServer$Division: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7: changes role from CANDIDATE to FOLLOWER at term 3 for REJECTED
datanode_1  | 2021-05-31 09:31:31,831 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: shutdown e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6
datanode_1  | 2021-05-31 09:31:31,831 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-LeaderElection6] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: start e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-EC3C28FD61D7-FollowerState
datanode_1  | 2021-05-31 09:31:34,999 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState] INFO impl.FollowerState: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState: change to CANDIDATE, lastRpcElapsedTime:5047352429ns, electionTimeout:5041ms
datanode_1  | 2021-05-31 09:31:34,999 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState] INFO impl.RoleInfo: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d: shutdown e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState
datanode_1  | 2021-05-31 09:31:34,999 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState] INFO server.RaftServer$Division: e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0: changes role from  FOLLOWER to CANDIDATE at term 2 for changeToCandidate
datanode_1  | 2021-05-31 09:31:35,000 [e07364a5-81f1-4cb7-b6e5-fbfefe4bca7d@group-58A63AA440A0-FollowerState] INFO server.RaftServerConfigKeys: raft.server.leaderelection.pre-vote = false (custom)
datanode_3  | No '-XX:...' jvm parameters are set. Adding safer GC settings '-XX:ParallelGCThreads=8 -XX:+UseConcMarkSweepGC -XX:CMSInitiatingOccupancyFraction=70 -XX:+CMSParallelRemarkEnabled' to the OZONE_OPTS
datanode_3  | OpenJDK 64-Bit Server VM warning: Option UseConcMarkSweepGC was deprecated in version 9.0 and will likely be removed in a future release.
datanode_3  | 2021-05-31 09:30:41,670 [main] INFO ozone.HddsDatanodeService: STARTUP_MSG: 
datanode_3  | /************************************************************
datanode_3  | STARTUP_MSG: Starting HddsDatanodeService
datanode_3  | STARTUP_MSG:   host = ef5972a2ae73/172.24.0.5
datanode_3  | STARTUP_MSG:   args = []
datanode_3  | STARTUP_MSG:   version = 1.2.0-SNAPSHOT
datanode_2  | 2021-05-31 09:31:21,714 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState] INFO impl.FollowerState: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState: change to CANDIDATE, lastRpcElapsedTime:5104677002ns, electionTimeout:5072ms
datanode_2  | 2021-05-31 09:31:21,714 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState] INFO impl.RoleInfo: d7f9695a-0d28-4334-8c21-b92db3761fb1: shutdown d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState
datanode_2  | 2021-05-31 09:31:21,715 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState] INFO server.RaftServer$Division: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586: changes role from  FOLLOWER to CANDIDATE at term 0 for changeToCandidate
datanode_2  | 2021-05-31 09:31:21,717 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState] INFO server.RaftServerConfigKeys: raft.server.leaderelection.pre-vote = false (custom)
datanode_2  | 2021-05-31 09:31:21,718 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-FollowerState] INFO impl.RoleInfo: d7f9695a-0d28-4334-8c21-b92db3761fb1: start d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1
datanode_2  | 2021-05-31 09:31:21,735 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO impl.LeaderElection: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1 ELECTION round 0: submit vote requests at term 1 for -1: [d7f9695a-0d28-4334-8c21-b92db3761fb1|rpc:172.24.0.8:9856|admin:172.24.0.8:9857|client:172.24.0.8:9858|priority:1], old=null
datanode_2  | 2021-05-31 09:31:21,737 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO impl.LeaderElection: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1 ELECTION round 0: result PASSED (term=1)
datanode_2  | 2021-05-31 09:31:21,737 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO impl.RoleInfo: d7f9695a-0d28-4334-8c21-b92db3761fb1: shutdown d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1
datanode_2  | 2021-05-31 09:31:21,738 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServer$Division: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586: changes role from CANDIDATE to LEADER at term 1 for changeToLeader
datanode_2  | 2021-05-31 09:31:21,738 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO ratis.XceiverServerRatis: Leader change notification received for group: group-6F68B53F2586 with new leaderId: d7f9695a-0d28-4334-8c21-b92db3761fb1
datanode_2  | 2021-05-31 09:31:21,739 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServer$Division: d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586: change Leader from null to d7f9695a-0d28-4334-8c21-b92db3761fb1 at term 1 for becomeLeader, leader elected after 5628ms
datanode_2  | 2021-05-31 09:31:21,759 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.staging.catchup.gap = 1000 (default)
datanode_2  | 2021-05-31 09:31:21,772 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO metrics.RatisMetrics: Creating Metrics Registry : ratis.log_appender.d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586
datanode_2  | 2021-05-31 09:31:21,781 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.write.element-limit = 1024 (custom)
datanode_2  | 2021-05-31 09:31:21,786 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.write.byte-limit = 1073741824 (custom)
datanode_2  | 2021-05-31 09:31:21,799 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.timeout = 180s (custom)
datanode_2  | 2021-05-31 09:31:21,802 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.timeout.denomination = 1s (default)
datanode_2  | 2021-05-31 09:31:21,807 [d7f9695a-0d28-4334-8c21-b92db3761fb1@group-6F68B53F2586-LeaderElection1] INFO server.RaftServerConfigKeys: raft.server.watch.element-limit = 65536 (default)
datanode_3  | STARTUP_MSG:   classpath = /etc/hadoop:/opt/hadoop/share/ozone/lib/hdds-interface-admin-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-simplekdc-1.0.1.jar:/opt/hadoop/share/ozone/lib/jackson-annotations-2.12.1.jar:/opt/hadoop/share/ozone/lib/slf4j-log4j12-1.7.30.jar:/opt/hadoop/share/ozone/lib/protobuf-java-2.5.0.jar:/opt/hadoop/share/ozone/lib/jaxb-core-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/log4j-api-2.13.3.jar:/opt/hadoop/share/ozone/lib/istack-commons-runtime-3.0.5.jar:/opt/hadoop/share/ozone/lib/commons-validator-1.6.jar:/opt/hadoop/share/ozone/lib/jetty-security-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/bcpkix-jdk15on-1.67.jar:/opt/hadoop/share/ozone/lib/hdds-server-framework-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerb-core-1.0.1.jar:/opt/hadoop/share/ozone/lib/rocksdbjni-6.20.3.jar:/opt/hadoop/share/ozone/lib/picocli-4.4.0.jar:/opt/hadoop/share/ozone/lib/hdds-interface-server-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-client-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/ratis-metrics-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/okhttp-4.9.0.jar:/opt/hadoop/share/ozone/lib/jsr305-3.0.0.jar:/opt/hadoop/share/ozone/lib/j2objc-annotations-1.3.jar:/opt/hadoop/share/ozone/lib/leveldbjni-all-1.8.jar:/opt/hadoop/share/ozone/lib/hdds-hadoop-dependency-server-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/htrace-core4-4.1.0-incubating.jar:/opt/hadoop/share/ozone/lib/jaxb-api-2.3.0.jar:/opt/hadoop/share/ozone/lib/commons-io-2.8.0.jar:/opt/hadoop/share/ozone/lib/kerb-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/kotlin-stdlib-common-1.4.31.jar:/opt/hadoop/share/ozone/lib/checker-qual-3.8.0.jar:/opt/hadoop/share/ozone/lib/javax.activation-api-1.2.0.jar:/opt/hadoop/share/ozone/lib/commons-logging-1.2.jar:/opt/hadoop/share/ozone/lib/hadoop-auth-3.2.2.jar:/opt/hadoop/share/ozone/lib/kerby-xdr-1.0.1.jar:/opt/hadoop/share/ozone/lib/netty-buffer-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/txw2-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/jackson-datatype-jsr310-2.12.1.jar:/opt/hadoop/share/ozone/lib/httpcore-4.4.13.jar:/opt/hadoop/share/ozone/lib/opentracing-tracerresolver-0.1.8.jar:/opt/hadoop/share/ozone/lib/commons-net-3.6.jar:/opt/hadoop/share/ozone/lib/hadoop-common-3.2.2.jar:/opt/hadoop/share/ozone/lib/hdds-client-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/libthrift-0.14.1.jar:/opt/hadoop/share/ozone/lib/snakeyaml-1.26.jar:/opt/hadoop/share/ozone/lib/stax-ex-1.7.8.jar:/opt/hadoop/share/ozone/lib/error_prone_annotations-2.2.0.jar:/opt/hadoop/share/ozone/lib/ratis-server-api-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/httpclient-4.5.13.jar:/opt/hadoop/share/ozone/lib/kerby-config-1.0.1.jar:/opt/hadoop/share/ozone/lib/jaeger-client-1.6.0.jar:/opt/hadoop/share/ozone/lib/metrics-core-3.2.4.jar:/opt/hadoop/share/ozone/lib/kerby-pkix-1.0.1.jar:/opt/hadoop/share/ozone/lib/jetty-webapp-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/ratis-thirdparty-misc-0.7.0-a398b19-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/activation-1.1.1.jar:/opt/hadoop/share/ozone/lib/jsr311-api-1.1.1.jar:/opt/hadoop/share/ozone/lib/netty-codec-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/commons-beanutils-1.9.4.jar:/opt/hadoop/share/ozone/lib/javax.servlet-api-3.1.0.jar:/opt/hadoop/share/ozone/lib/kerb-server-1.0.1.jar:/opt/hadoop/share/ozone/lib/ratis-proto-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/guava-30.1.1-jre.jar:/opt/hadoop/share/ozone/lib/jetty-server-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/jetty-util-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/kerb-client-1.0.1.jar:/opt/hadoop/share/ozone/lib/jackson-core-2.12.1.jar:/opt/hadoop/share/ozone/lib/netty-transport-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/netty-common-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/disruptor-3.4.2.jar:/opt/hadoop/share/ozone/lib/log4j-core-2.13.3.jar:/opt/hadoop/share/ozone/lib/annotations-13.0.jar:/opt/hadoop/share/ozone/lib/jackson-databind-2.12.1.jar:/opt/hadoop/share/ozone/lib/simpleclient_common-0.7.0.jar:/opt/hadoop/share/ozone/lib/dnsjava-2.1.7.jar:/opt/hadoop/share/ozone/lib/jaeger-thrift-1.6.0.jar:/opt/hadoop/share/ozone/lib/bcprov-jdk15on-1.67.jar:/opt/hadoop/share/ozone/lib/commons-configuration2-2.1.1.jar:/opt/hadoop/share/ozone/lib/json-smart-2.3.jar:/opt/hadoop/share/ozone/lib/token-provider-1.0.1.jar:/opt/hadoop/share/ozone/lib/log4j-1.2.17.jar:/opt/hadoop/share/ozone/lib/commons-daemon-1.0.13.jar:/opt/hadoop/share/ozone/lib/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/opt/hadoop/share/ozone/lib/jaeger-tracerresolver-1.6.0.jar:/opt/hadoop/share/ozone/lib/commons-lang3-3.7.jar:/opt/hadoop/share/ozone/lib/jetty-util-ajax-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/hdds-common-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/accessors-smart-1.2.jar:/opt/hadoop/share/ozone/lib/jetty-io-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/jetty-xml-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/re2j-1.1.jar:/opt/hadoop/share/ozone/lib/commons-math3-3.1.1.jar:/opt/hadoop/share/ozone/lib/simpleclient_dropwizard-0.7.0.jar:/opt/hadoop/share/ozone/lib/simpleclient-0.7.0.jar:/opt/hadoop/share/ozone/lib/asm-5.0.4.jar:/opt/hadoop/share/ozone/lib/ratis-server-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/kerby-util-1.0.1.jar:/opt/hadoop/share/ozone/lib/hdds-hadoop-dependency-client-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/failureaccess-1.0.1.jar:/opt/hadoop/share/ozone/lib/okio-2.8.0.jar:/opt/hadoop/share/ozone/lib/ratis-common-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/hdds-config-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/jsp-api-2.1.jar:/opt/hadoop/share/ozone/lib/jsch-0.1.54.jar:/opt/hadoop/share/ozone/lib/slf4j-api-1.7.30.jar:/opt/hadoop/share/ozone/lib/nimbus-jose-jwt-7.9.jar:/opt/hadoop/share/ozone/lib/commons-codec-1.11.jar:/opt/hadoop/share/ozone/lib/commons-pool2-2.6.0.jar:/opt/hadoop/share/ozone/lib/gson-2.2.4.jar:/opt/hadoop/share/ozone/lib/netty-handler-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-3.2.2.jar:/opt/hadoop/share/ozone/lib/opentracing-api-0.33.0.jar:/opt/hadoop/share/ozone/lib/jcip-annotations-1.0-1.jar:/opt/hadoop/share/ozone/lib/kerb-admin-1.0.1.jar:/opt/hadoop/share/ozone/lib/hdds-interface-client-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/netty-resolver-4.1.63.Final.jar:/opt/hadoop/share/ozone/lib/kotlin-stdlib-1.4.31.jar:/opt/hadoop/share/ozone/lib/opentracing-noop-0.33.0.jar:/opt/hadoop/share/ozone/lib/jersey-core-1.19.jar:/opt/hadoop/share/ozone/lib/jaxb-runtime-2.3.0.1.jar:/opt/hadoop/share/ozone/lib/ratis-grpc-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/opentracing-util-0.33.0.jar:/opt/hadoop/share/ozone/lib/hadoop-annotations-3.2.2.jar:/opt/hadoop/share/ozone/lib/commons-cli-1.2.jar:/opt/hadoop/share/ozone/lib/woodstox-core-5.0.3.jar:/opt/hadoop/share/ozone/lib/jetty-servlet-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/javax.annotation-api-1.2.jar:/opt/hadoop/share/ozone/lib/kerby-asn1-1.0.1.jar:/opt/hadoop/share/ozone/lib/hdds-container-service-1.2.0-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/stax2-api-3.1.4.jar:/opt/hadoop/share/ozone/lib/commons-collections-3.2.2.jar:/opt/hadoop/share/ozone/lib/commons-digester-1.8.1.jar:/opt/hadoop/share/ozone/lib/jaeger-core-1.6.0.jar:/opt/hadoop/share/ozone/lib/commons-text-1.4.jar:/opt/hadoop/share/ozone/lib/jersey-servlet-1.19.jar:/opt/hadoop/share/ozone/lib/kerb-identity-1.0.1.jar:/opt/hadoop/share/ozone/lib/FastInfoset-1.2.13.jar:/opt/hadoop/share/ozone/lib/ratis-netty-2.1.0-ff8aa66-SNAPSHOT.jar:/opt/hadoop/share/ozone/lib/hadoop-hdfs-client-3.2.2.jar:/opt/hadoop/share/ozone/lib/kerb-common-1.0.1.jar:/opt/hadoop/share/ozone/lib/jersey-server-1.19.jar:/opt/hadoop/share/ozone/lib/commons-compress-1.20.jar:/opt/hadoop/share/ozone/lib/jetty-http-9.4.35.v20201120.jar:/opt/hadoop/share/ozone/lib/kerb-crypto-1.0.1.jar:/opt/hadoop/share/ozone/web:/opt/hadoop/share/ozone/lib/ozone-datanode-1.2.0-SNAPSHOT.jar
datanode_3  | STARTUP_MSG:   build = https://github.com/apache/ozone/e5a774fb80e4515ddc8337d72da2fac7ef397463 ; compiled by 'runner' on 2021-05-31T08:32Z
datanode_3  | STARTUP_MSG:   java = 11.0.10
datanode_3  | ************************************************************/
datanode_3  | 2021-05-31 09:30:41,702 [main] INFO ozone.HddsDatanodeService: registered UNIX signal handlers for [TERM, HUP, INT]
datanode_3  | 2021-05-31 09:30:43,761 [main] INFO metrics.MetricRegistries: Loaded MetricRegistries class org.apache.ratis.metrics.impl.MetricRegistriesImpl
datanode_3  | 2021-05-31 09:30:44,295 [main] INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_3  | 2021-05-31 09:30:45,257 [main] INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
datanode_3  | 2021-05-31 09:30:45,257 [main] INFO impl.MetricsSystemImpl: HddsDatanode metrics system started
datanode_3  | 2021-05-31 09:30:45,850 [main] INFO ozone.HddsDatanodeService: HddsDatanodeService host:ef5972a2ae73 ip:172.24.0.5
datanode_3  | 2021-05-31 09:30:48,499 [main] INFO fs.SaveSpaceUsageToFile: Cached usage info file /data/hdds/scmUsed not found
datanode_3  | 2021-05-31 09:30:48,534 [main] INFO volume.HddsVolume: Creating Volume: /data/hdds/hdds of storage type : DISK and capacity : 89311358976
datanode_3  | 2021-05-31 09:30:48,536 [main] INFO volume.MutableVolumeSet: Added Volume : /data/hdds/hdds to VolumeSet
datanode_3  | 2021-05-31 09:30:48,558 [main] INFO volume.ThrottledAsyncChecker: Scheduling a check for /data/hdds/hdds
datanode_3  | 2021-05-31 09:30:48,734 [main] INFO volume.HddsVolumeChecker: Scheduled health check for volume /data/hdds/hdds
datanode_3  | 2021-05-31 09:30:48,935 [main] INFO ozoneimpl.ContainerReader: Running in upgrade mode:true
datanode_3  | 2021-05-31 09:30:49,006 [Thread-4] INFO ozoneimpl.ContainerReader: Start to verify containers on volume /data/hdds/hdds
datanode_3  | 2021-05-31 09:30:49,007 [Thread-4] INFO ozoneimpl.ContainerReader: Finish verifying containers on volume /data/hdds/hdds
datanode_3  | 2021-05-31 09:30:49,007 [main] INFO ozoneimpl.OzoneContainer: Build ContainerSet costs 0s
datanode_3  | 2021-05-31 09:30:57,990 [main] WARN server.ServerUtils: Storage directory for Ratis is not configured. It is a good idea to map this to an SSD disk. Falling back to ozone.metadata.dirs
datanode_3  | 2021-05-31 09:30:58,371 [main] INFO server.RaftServer: raft.rpc.type = GRPC (default)
datanode_3  | 2021-05-31 09:30:58,864 [main] INFO grpc.GrpcConfigKeys: raft.grpc.admin.port = 9857 (custom)
